"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","project","projecttype"
"lrcwiki",0.782337670551536,0.0480945305143881,0.0851428354344917,0.0775749377249857,0.0062165531973989,0.000112183484517924,0.000164096184857243,7.12373977725484e-05,0.000285285056702774,6.70453349555388e-07,"lrcwiki","Wikipedia"
"ltgwiki",0.259886826938935,0.545105000563949,0.186169233179003,0.000412519946626552,0.000768453344253019,2.64920476267131e-06,0.00193533195532136,0.000324023581288018,0.00538874943472747,7.21185113436586e-06,"ltgwiki","Wikipedia"
"ltwiki",0.866635978042834,0.00104301884539488,0.0102281499976231,0.0786395567889812,0.00213948888298251,0.0374193764565732,0.000963692664921205,0.000146462431730073,0.00278411234368238,1.63545277597462e-07,"ltwiki","Wikipedia"
"ltwikiquote",0.396517238382779,0.560690491965963,0.000198290669733734,0.00682982437434651,0.00694391502271743,1.97171850740618e-05,0.00399722590131054,0.00957374882468132,0.0150981473065391,0.000131400366855466,"ltwikiquote","Wikiquote"
"lvwiki",0.794170177350754,0.0876498289297669,0.00599017108817685,0.0897280918191529,0.00626445248255706,0.0104535674882392,0.00019281118761438,0.00148567790344407,0.00406510220932911,1.19540965654968e-07,"lvwiki","Wikipedia"
"maiwiki",0.838588728329444,0.0579586792771643,0.0803345669824954,0.000731255595446361,0.0113254450602342,0.000594329827438962,0.00994778198812455,6.9773870021328e-05,0.000444831434871113,4.60763475981331e-06,"maiwiki","Wikipedia"
"map_bmswiki",0.628880743531287,0.205927511432646,0.111406948883814,0.000492816248591454,0.00141052377056449,6.03204782029226e-06,0.00128578919610452,0.000183984996615892,0.0503906897192781,1.49601732788552e-05,"map_bmswiki","Wikipedia"
"mdfwiki",0.530350474408273,0.13448801512248,0.0540966996635088,0.000318037243060125,0.249416982217642,0.00763000734367287,0.000224850302423718,0.00297526922642808,0.020482612962893,1.70515096180003e-05,"mdfwiki","Wikipedia"
"mediawikiwiki",0.0203874810760793,0.959821500962262,6.65214641869906e-05,0.00452974198781796,0.00796119032999664,2.1821277645795e-05,0.00154096130269613,0.000749406726494829,0.00489175080169905,2.96240711207086e-05,"mediawikiwiki","Other"
"metawiki",0.276703026477398,0.4659279423593,0.155815407328297,0.00109881418155309,4.02003248572479e-05,1.92752214281825e-07,0.0108402488308162,0.010724060002081,0.078849930483461,1.77260022242321e-07,"metawiki","Other"
"mgwiki",0.570424284212006,0.0171820961260721,0.0383461827428195,0.119998331735224,0.00310119067753947,0.250748916154002,7.61871227107671e-05,1.68044776138207e-05,0.000105749802970461,2.56949040739474e-07,"mgwiki","Wikipedia"
"mhrwiki",0.592518329074713,0.0155274917077045,0.0165053074180957,0.000130734488112185,0.204267628469356,7.44847313540148e-05,6.04416001970265e-05,0.170081910324956,0.000818882968927176,1.47892165838748e-05,"mhrwiki","Wikipedia"
"mhwiki",0.998047722342733,0.000216919739696501,0.000216919739696337,0.000216919739696322,0.000216919739696355,0.000216919739696313,0.000216919739696421,0.00021691973969633,0.000216919739696318,0.00021691973969632,"mhwiki","Wikipedia"
"minwiki",0.674961505814295,0.104225647795552,0.214471769632404,0.000462184059398996,0.00175971484669173,0.00289585357331114,0.000411161047312853,8.19738420579839e-05,0.000724216832525854,5.97255645091764e-06,"minwiki","Wikipedia"
"miwiki",0.833317894863081,0.104470962251063,0.053780775607783,0.00589875988581921,0.000409858904753769,0.00131682502687295,0.000233660161402904,7.12004991207733e-05,0.000499268057282142,7.94742821262461e-07,"miwiki","Wikipedia"
"mkwiki",0.778656717630355,0.153657732287388,0.0141850929451004,0.0237728614621507,0.0125617213834159,0.000150393147130395,0.00412127827137098,0.00119590661232802,0.0116981510930117,1.45167749156172e-07,"mkwiki","Wikipedia"
"mkwikibooks",0.998047722342733,0.000216919739696323,0.000216919739696312,0.000216919739696332,0.000216919739696336,0.000216919739696312,0.000216919739696314,0.000216919739696313,0.00021691973969676,0.000216919739696314,"mkwikibooks","Wikibooks"
"mlwiki",0.841030105828731,0.0481701981016298,0.0958904730523322,0.000102032443760231,0.000474450926227893,0.0119338969339734,6.87922766601779e-05,1.03600094339816e-05,0.00231958352733328,1.06899918233274e-07,"mlwiki","Wikipedia"
"mlwikiquote",0.000216919739696348,0.000216919739696737,0.998047722342732,0.000216919739696381,0.00021691973969654,0.000216919739696312,0.000216919739696973,0.000216919739696356,0.000216919739696349,0.000216919739696313,"mlwikiquote","Wikiquote"
"mnwiki",0.836050218052504,0.0212879225327834,0.0304824379225157,0.00720112470541782,0.00240203670317731,0.0777675446045708,0.000969641635210205,0.0233809743623957,0.000457825737626021,2.73743798961775e-07,"mnwiki","Wikipedia"
"mowiki",0.654227819782341,0.301214768163122,0.0261300925349258,0.001504118657034,0.00144653456797697,4.75644228391247e-06,0.00851192538102286,0.00250921884128286,0.00443433401690589,1.64316131049338e-05,"mowiki","Wikipedia"
"mrjwiki",0.868893386368195,0.035771656009787,0.0937677287726824,0.000275468154530363,0.000834160353882652,9.11959722130212e-07,0.00017388957729569,7.38416815947396e-05,0.00020628344082106,2.67368148837651e-06,"mrjwiki","Wikipedia"
"mrwiki",0.77869280451474,0.0622747241313609,0.0338182925220595,0.101258141419226,0.00385736787116742,0.0161875138155961,0.00382636570598697,1.18673608532764e-06,8.34664306908573e-05,1.36853086987069e-07,"mrwiki","Wikipedia"
"mswiki",0.805616593077781,0.0140174834817711,0.0289402488066743,0.112217437808036,0.00488343351703687,0.0244147003852743,0.00555905795661094,0.00106166381720258,0.0032892551808762,1.2596873629201e-07,"mswiki","Wikipedia"
"mswikibooks",0.998047722342731,0.000216919739696945,0.000216919739696317,0.000216919739696521,0.000216919739696651,0.000216919739696314,0.000216919739697032,0.000216919739696498,0.000216919739696312,0.000216919739696312,"mswikibooks","Wikibooks"
"mtwiki",0.596195530635756,0.157874171139693,0.206781368245616,0.000284027286381135,0.0211343770876056,8.07247856510525e-05,0.0128397683433317,8.59590634154495e-05,0.00471972039587233,4.3530166780723e-06,"mtwiki","Wikipedia"
"mwlwiki",0.774987419758262,0.131557302778561,0.075999239724126,0.000796778058433265,0.0020276451427808,0.0136922801368902,0.000345141642095328,0.000190830253252715,0.000399402522094746,3.95998350421433e-06,"mwlwiki","Wikipedia"
"myvwiki",0.635462642185884,0.0818716569006108,0.000382159863584897,3.58458058119358e-05,0.0739010537202598,1.12003726060149e-05,0.207866714735053,0.000108508845344395,0.000360069158863121,1.4841198147045e-07,"myvwiki","Wikipedia"
"mywiki",0.795366299052085,0.0439262809575498,0.0713703738383003,0.000371742953456863,0.00989445971771549,0.01953202359372,0.0592684435162677,3.09256445099775e-05,0.000238981754401232,4.68971993216449e-07,"mywiki","Wikipedia"
"mznwiki",0.87640411990387,0.0508354258667706,0.0602587924815148,0.00300079769044925,0.00493707321565928,9.06284208507023e-05,0.000128018775673887,3.57125958110227e-05,0.00430902833519758,4.0271420233855e-07,"mznwiki","Wikipedia"
"nahwiki",0.790288877823926,0.0761773852190831,0.100878596792548,0.00573642775502691,0.0170214407307865,0.000157265221197599,0.00939562946336937,4.34891287562876e-05,0.000300180484515386,7.07380790841933e-07,"nahwiki","Wikipedia"
"napwiki",0.844048627731696,0.103756248437224,0.025672525002388,0.000337718883996781,0.0122847954011843,0.000442091885467067,0.0126762415928674,7.23298131435248e-05,0.000708528111091708,8.93140941866704e-07,"napwiki","Wikipedia"
"nawiki",0.784638223776981,0.0864165075317108,0.121948088217453,0.000259678553066558,0.00586933996920694,9.06066122916686e-05,0.000223098560700653,5.83755981144134e-05,0.00049526041895252,8.20761522078184e-07,"nawiki","Wikipedia"
"nds_nlwiki",0.837149255009744,0.0689523028627488,0.070982785331775,0.000337501928583697,0.00022475393765355,0.000142794840513315,0.000197014684426454,6.2364590687829e-05,0.0219505892974514,6.3751641599417e-07,"nds_nlwiki","Wikipedia"
"ndswiki",0.224518136783222,0.642509078576994,0.0152776031425228,0.116582836158619,0.000947124829353113,6.44813068705134e-06,3.63044807471798e-05,1.11266441677193e-05,0.000111168553309108,1.72700377556938e-07,"ndswiki","Wikipedia"
"newiki",0.805147462897491,0.0714011090688512,0.115110539209345,0.000225991675363787,0.00731948308392635,7.81329513077007e-05,0.000280718790382244,5.40665098447802e-05,0.00038184747134384,6.48342143511347e-07,"newiki","Wikipedia"
"newwiki",0.801275602350995,0.0872695963230585,0.0950527002115509,0.00416034973481976,0.00761157183057064,0.00400584249441575,0.000218457513683269,5.1761453652094e-05,0.000353473687250197,6.44400003589906e-07,"newwiki","Wikipedia"
"ngwiki",0.864765900742573,0.0656158961156537,0.0229839492178271,0.00506338755148867,0.0183372688503751,5.01503864830098e-05,0.0079268252343934,0.00264998235185626,0.0125167098407067,8.99297086431578e-05,"ngwiki","Wikipedia"
"nlwiki",0.749050263356598,0.000960836634706299,0.00390300426496246,0.0799644712437413,0.00268462133125363,0.127464791159287,0.00822023962776552,0.004647132175119,0.0230987711304869,5.86907608080072e-06,"nlwiki","Wikipedia"
"nlwikibooks",0.04446568607603,0.702313492023094,0.19060666894016,0.00105964298899048,0.00190383161081468,1.55411426661466e-05,0.00436877413427635,0.000895440497875136,0.0543351669113707,3.57556747221864e-05,"nlwikibooks","Wikibooks"
"nlwikinews",0.579740393075522,0.209204123083182,0.0584687831087642,0.0112335245018033,0.00560798967088063,2.52379928578086e-06,0.000501946755446446,0.000191908473768308,0.13504422901752,4.57851382757126e-06,"nlwikinews","Wikinews"
"nlwikiquote",0.000565158717098535,0.57206088578326,0.00503340364216639,0.00535683236253332,0.0138990001205022,7.32566059932828e-05,0.0129564321838997,0.0018753330404736,0.388099226016541,8.04715275317122e-05,"nlwikiquote","Wikiquote"
"nlwikisource",0.998047722342732,0.000216919739696617,0.000216919739696315,0.00021691973969633,0.000216919739696371,0.000216919739696314,0.000216919739696333,0.000216919739696318,0.000216919739696389,0.000216919739696312,"nlwikisource","Wikisource"
"nlwikivoyage",0.907625358055948,0.0105315710528312,0.0245484951875984,0.0481527962681668,0.00155149581869055,0.00736230281122341,4.41411770366553e-05,5.13735159937357e-06,0.000178502920128131,1.99356777368909e-07,"nlwikivoyage","Wikivoyage"
"nnwiki",0.827698281009766,0.133546132714597,7.71633244265118e-05,0.00580031318124715,0.000181868681334327,0.0318668397515008,0.000207504950078253,0.000228634768460745,0.000393213221611492,4.83969778324724e-08,"nnwiki","Wikipedia"
"nnwikiquote",0.465265172513131,0.475598519263584,0.0509573412402305,0.0010655808445524,0.00246332849543583,1.04415721499121e-05,0.00135613957177889,0.00044768114270144,0.00281770181076,1.80935456764772e-05,"nnwikiquote","Wikiquote"
"novwiki",0.68273092527755,0.119002586713224,0.151689723430432,0.00388320385078646,0.00994080339362258,0.0318941708577144,0.000304277326480023,6.16283737123069e-05,0.000491926268318362,7.54508160180063e-07,"novwiki","Wikipedia"
"nowiki",0.00542549560620871,0.96860894410442,0.0123738881930883,1.89939988830842e-06,8.00848889788585e-05,0.0133864807808438,9.13891392787313e-05,2.59880378654772e-05,5.82836483896125e-06,1.48458897052671e-09,"nowiki","Wikipedia"
"nowikibooks",0.778760398742091,0.187374268253379,0.00024961348193831,0.00432077019777518,0.0141812373289861,0.000132645343287771,0.000108581822558587,0.00227309473014407,0.0122577711006525,0.000341618999187494,"nowikibooks","Wikibooks"
"nowikinews",0.248291598349481,0.456816787067746,0.258609171397982,0.000651587013837111,0.0318089539745812,0.00123305330448376,0.0006585753669372,0.000198629995787245,0.00172116682909295,1.04767000714488e-05,"nowikinews","Wikinews"
"nowikiquote",0.0177639956256074,0.547951314275504,0.00287765131155417,0.00535356539259891,0.0126946907316325,0.000112018858709904,0.000279872304532558,0.00177532760923218,0.41104831669417,0.000143247196458535,"nowikiquote","Wikiquote"
"nowikisource",0.926957829150924,0.046137547230958,0.00053541441923448,0.00318576345262066,0.00585577038680233,3.46232282589497e-05,7.51545582947562e-05,0.000889855604198294,0.0162766564842089,5.13854844997704e-05,"nowikisource","Wikisource"
"nrmwiki",0.556365143217117,0.283714131775787,0.0173184215042729,0.138864884000136,0.000844791120932647,0.00106110765939366,0.00031848032989691,0.0001226999234667,0.00138613964887452,4.20082012256095e-06,"nrmwiki","Wikipedia"
"nsowiki",0.486389483064325,0.23001600135567,0.279876835920906,0.000428410943646136,0.00148260530461159,0.000343058069243921,0.000647191330931251,8.90863308082168e-05,0.000720239755944607,7.08792391317476e-06,"nsowiki","Wikipedia"
"nvwiki",0.749711770046667,0.120159265554575,0.0955578601037997,0.00212084161507065,0.0314759054295817,1.91723253935715e-06,0.000284671498957022,9.00090509332443e-05,0.000593495547153199,4.26392072339123e-06,"nvwiki","Wikipedia"
"nywiki",0.839155665892998,0.107701903349295,0.0353788050080655,0.000614740145014545,0.00123340052023702,0.013033053726466,0.000431167807940196,0.000112021805444819,0.00233243654208993,6.80520244939009e-06,"nywiki","Wikipedia"
"ocwiki",7.80095413019956e-09,1.3488838776687e-05,0.000106477634873541,0.999862422531797,1.73286918619812e-05,4.25500870742442e-09,4.50260906510938e-09,2.47868564171742e-07,1.51047904724538e-08,2.77076455550718e-09,"ocwiki","Wikipedia"
"olowiki",0.546126702036244,0.000511153809479838,0.0278596128104872,0.000180342808916864,0.423380958148347,6.78384646811634e-06,0.00170449087829527,9.95025792934131e-05,0.000130242809596875,2.10272871827403e-07,"olowiki","Wikipedia"
"omwiki",0.409586512742796,0.232911322153455,0.338680989604773,0.000191207396545263,0.0168549881896704,9.32502962764684e-05,0.00089590048101504,0.000116928309519318,0.000664467275427378,4.43355052222168e-06,"omwiki","Wikipedia"
"orwiki",0.70138886580476,0.113097425444113,0.171285275818255,0.000136149653478893,0.010783829497075,0.0001183317675826,0.000419430503690276,6.40534543229474e-05,0.00270371764077824,2.92041594302507e-06,"orwiki","Wikipedia"
"oswiki",0.928476530600711,0.019975184041818,0.0300677809406921,0.0131063530464804,0.00243884132358426,0.00574978892476444,6.13665543734605e-05,2.20301708788399e-05,0.000101707485436041,4.16911261223639e-07,"oswiki","Wikipedia"
"pagwiki",0.255441270884626,0.535827524149574,0.198378782342773,0.000780838927264343,0.000929680554598075,0.000714866477179581,0.00159647760850779,0.000386150096811509,0.00593723097392011,7.17798474646958e-06,"pagwiki","Wikipedia"
"pamwiki",0.495399280088914,0.0102469454519175,0.0428857491491591,0.191858984074545,0.0022853754803771,0.256575748124306,7.55139489804096e-05,0.00031073092279961,0.000361372689347458,3.00069654374213e-07,"pamwiki","Wikipedia"
"papwiki",0.838239449085695,0.0747931359861294,0.0793348654174918,0.000164573543056789,0.00669579234162221,7.24501747731049e-05,0.000149165143921764,4.59514996724837e-05,0.00050409037124615,5.26436390983151e-07,"papwiki","Wikipedia"
"pawiki",0.885266268459815,0.0255913949653982,0.0445852991029123,0.0184517187976161,0.00408044602147341,0.0208849350138508,0.000789631715614939,1.46422124546747e-05,0.000335368305037492,2.95405827009152e-07,"pawiki","Wikipedia"
"pcdwiki",0.621338668082882,0.215987426743915,0.0713418079523668,0.0880336180418135,0.000788385542521271,0.000353672044226495,0.000310722990762166,0.00013722215551166,0.00170504183479952,3.43461120204875e-06,"pcdwiki","Wikipedia"
"pdcwiki",0.642655323776909,0.270485262099762,0.0831489124357159,0.000810159431942021,0.000925207938730187,5.2069217935648e-05,0.000493923572987755,9.82793287186981e-05,0.00132572133421311,5.14086308588751e-06,"pdcwiki","Wikipedia"
"pflwiki",0.650401605780445,0.299334611537994,0.0186095923392178,0.0223302242724926,0.000879899803996352,3.53084898894128e-06,0.000666040525853561,0.000373872399057261,0.00739273758519957,7.8849067546276e-06,"pflwiki","Wikipedia"
"pihwiki",0.589714288330509,0.175899106909694,0.218481628536892,0.000329881274033879,0.0142044592580775,0.000100846970101989,0.000460139974284099,9.66318098293106e-05,0.000709945757152664,3.07117942447912e-06,"pihwiki","Wikipedia"
"piwiki",0.665318176261676,0.122496609405648,0.196333733979987,0.00058504247288587,0.0141947554847485,1.265211271248e-06,0.000642461156028478,7.37486253173577e-05,0.000350614130207581,3.59327222951425e-06,"piwiki","Wikipedia"
"plwiki",0.0728203104183954,0.885032808351503,0.00195697120765946,0.0185948845086134,7.63973058668894e-05,0.0193615888660467,0.000925355335096538,0.00055675347923893,0.000674917868738732,1.26588409034987e-08,"plwiki","Wikipedia"
"plwikibooks",0.130029512249299,0.0918553600311252,0.000350124810926173,0.00679937923106909,0.0132269540391027,0.000223359759116296,0.730104251601955,0.0271843665736631,0.00011809205374738,0.000108599649995832,"plwikibooks","Wikibooks"
"plwikinews",0.381929778570405,0.348300720152396,0.24038277325471,0.0003515220975053,0.0261391412498927,0.000325887402121573,0.00101981865115432,0.000238873270733059,0.0013052908400235,6.19451105814481e-06,"plwikinews","Wikinews"
"plwikiquote",0.772967811315901,0.0869625595469681,0.126591574870607,0.00522455878657969,0.00708203553190411,0.000131961475997265,0.000349708366964188,9.44870150675863e-05,0.000594459188281107,8.43901729819363e-07,"plwikiquote","Wikiquote"
"plwikisource",0.562271633176291,0.000166949727858429,1.68252717444317e-06,5.79209369785927e-05,8.22103744194899e-05,4.22287863192437e-07,3.92592611098385e-06,3.94648628494997e-05,0.43737463345021,1.15673024372018e-06,"plwikisource","Wikisource"
"plwikivoyage",0.365666296015799,0.440348173911397,0.158843767354878,0.00800326268919275,0.00676634783082679,0.0202437419083435,8.48586700366482e-05,5.29465477607461e-06,3.81896524431182e-05,6.73123066378822e-08,"plwikivoyage","Wikivoyage"
"pmswiki",0.865418234184354,0.00575246796545184,0.0211834546942881,0.105416702992128,0.001041985935654,0.000555531652845853,3.18228812304334e-05,0.000508760091893577,9.08123265861067e-05,2.27275568424573e-07,"pmswiki","Wikipedia"
"pnbwiki",0.836788887832267,0.00211344258053888,0.0134907046910824,0.0802234677718262,0.00266994930116959,0.0619215383844142,4.48461881025683e-05,1.67351450661804e-05,0.00270136483517296,2.90632703600404e-05,"pnbwiki","Wikipedia"
"pntwiki",0.629649418050971,0.329790965044407,0.0344283952833923,0.000384868842141427,0.00102025475650518,0.00102661293412428,0.000499877421469755,0.00027739615852743,0.00291644145082282,5.77005763925959e-06,"pntwiki","Wikipedia"
"pswiki",0.745989266500639,0.0956982522156768,0.137489654651591,0.00023905602873039,0.0144654146657544,0.000133330544991313,0.00041331431422322,0.00393548040220017,0.00163487650621781,1.35416997560086e-06,"pswiki","Wikipedia"
"ptwiki",0.790951461220296,0.0135321036674899,0.00683717674872234,0.0950061108927987,0.00714025026789477,0.0601376711012505,0.0116560043522755,0.00428506105911744,0.0104540588207368,1.01869418292082e-07,"ptwiki","Wikipedia"
"ptwikibooks",0.400187826657001,0.361030911021082,0.181134514782624,0.00111079803545137,0.00400864562143015,0.0272358829874703,0.0074954224846922,0.000733362593746738,0.0170302472612025,3.23885552993659e-05,"ptwikibooks","Wikibooks"
"ptwikinews",0.364253203393662,0.369548962238506,0.245746281994317,0.0143449297168506,0.0030264677056042,0.000379584973706865,0.00135854435675202,0.000269081938110789,0.00106526094701963,7.68273547144107e-06,"ptwikinews","Wikinews"
"ptwikiquote",0.438417763700689,0.429703524683774,0.110109347688154,0.00123253015134534,0.00236828240483984,0.0128846901615092,0.00159455605865098,0.000345392207644932,0.00332962529004521,1.42876533472962e-05,"ptwikiquote","Wikiquote"
"ptwikisource",0.159630230320699,0.835461265555506,0.00379273667923285,0.000127027461247357,0.000110322945891985,0.000732869085977282,4.77739326492912e-05,1.79123828316321e-05,7.96821424413578e-05,1.79493523457617e-07,"ptwikisource","Wikisource"
"ptwikivoyage",0.867566404935897,0.0270841222938109,0.0413291173463012,0.0320245256666779,0.00331030986623118,0.0284569762534817,7.87452884472766e-05,2.03260437644757e-05,0.000129084123270986,3.8818211712079e-07,"ptwikivoyage","Wikivoyage"
"quwiki",0.885317886367513,0.0245825504912568,0.0353959432349836,0.0221649684514246,0.00262798790878836,0.0296788708885739,6.73322138238142e-05,1.86105886547877e-05,0.000145579869437379,2.69985543578332e-07,"quwiki","Wikipedia"
"rmwiki",0.79170451020056,0.145066914665018,0.0610768876062348,0.00045893410227166,0.000436627474999041,4.65442413627443e-06,0.000290802633679504,8.43850928457467e-05,0.000873679771985666,2.60402826982746e-06,"rmwiki","Wikipedia"
"rmywiki",0.483628701862617,0.464539208458665,0.0371184708148373,0.000926783597273852,0.000924106913863667,2.35454721775844e-06,0.00108584348938409,0.0100379247892517,0.00170845833157872,2.81471953106962e-05,"rmywiki","Wikipedia"
"rnwiki",0.357417319494276,0.538295158720027,0.0993997283623975,0.000742434887835797,0.00174832876084447,4.27181659987341e-06,0.000627121548003406,0.000290648639044194,0.00145907548215239,1.59122888195037e-05,"rnwiki","Wikipedia"
"roa_rupwiki",0.577852741389701,0.197355998567524,0.164385062930103,0.0410130114941273,0.00110567213000015,1.91293009042533e-06,0.0159484189455203,0.000188822586545523,0.00214341680673987,4.94221964898562e-06,"roa_rupwiki","Wikipedia"
"roa_tarawiki",0.830032591815882,0.0992107873901771,0.0538544561403935,0.0113842707404581,0.000965016726431086,0.000313914900693668,0.00336254958044403,7.4878498574127e-05,0.000800734459474787,7.99747471542577e-07,"roa_tarawiki","Wikipedia"
"rowiki",0.0568155438114947,0.181276457610342,0.00204062545204954,0.127995075057152,0.000202216799482575,0.000226402791162574,0.631243084464281,1.26364141651455e-06,0.000199329509390087,8.63230284454226e-10,"rowiki","Wikipedia"
"rowikibooks",0.00660153887934053,0.739436277571136,0.114163425148608,0.0612329421346738,0.0100000969627484,7.53954891281644e-05,0.00783562044338612,0.00112099993264536,0.0594156775788664,0.000118025859467686,"rowikibooks","Wikibooks"
"rowikinews",0.240942842004086,0.502777251172115,0.242976233662931,0.000916981292656015,0.00237982875100356,0.00113615572410224,0.00229695377761666,0.000589049630683787,0.0059759147233791,8.78926142713211e-06,"rowikinews","Wikinews"
"rowikiquote",0.998047722342732,0.00021691973969653,0.000216919739696318,0.000216919739696608,0.0002169197396966,0.000216919739696314,0.000216919739696709,0.00021691973969641,0.000216919739696356,0.000216919739696324,"rowikiquote","Wikiquote"
"rowikisource",0.873294180878337,0.00502276888241235,4.02178713520439e-05,0.00207598276042061,0.00351587892784183,1.89741386570856e-05,0.110361492301233,0.000803955169253472,0.0048200684499273,4.64806205652781e-05,"rowikisource","Wikisource"
"rowikivoyage",0.846273818264945,0.108956112533774,0.0414603531229315,0.000253382205151922,0.00211052733089278,0.000245629966062993,0.000218631018902412,4.95125836496932e-05,0.000431422622976143,6.10350713166553e-07,"rowikivoyage","Wikivoyage"
"ruewiki",0.75734292722544,0.125757559543591,0.105679060477326,0.000646877589986646,0.00897765943971201,0.000169995027341298,0.000443373224167606,0.000159213551073093,0.000822504900205889,8.29021156353578e-07,"ruewiki","Wikipedia"
"ruwiki",2.39744400405878e-07,0.0171980697369769,0.00258700366643015,4.06486634983803e-05,2.6998370779816e-05,0.000394195568696169,1.67091552475514e-05,0.979372750741646,1.8444197451364e-06,0.000361539932579329,"ruwiki","Wikipedia"
"ruwikibooks",0.130029512249299,0.0918553600311252,0.000350124810926173,0.00679937923106909,0.0132269540391027,0.000223359759116296,0.730104251601955,0.0271843665736631,0.00011809205374738,0.000108599649995832,"ruwikibooks","Wikibooks"
"ruwikinews",0.864726433840417,0.0675791389947754,0.0481893602509361,0.00510638306003107,0.00631093257051632,0.000996751043701573,0.000195274261701532,0.00344263073645762,0.00345234748172593,7.47759737346997e-07,"ruwikinews","Wikinews"
"ruwikiquote",0.917345552596448,0.0730057624338133,0.00214532131069389,0.000513397183623429,0.000664849549847703,8.42761672842941e-05,0.000373881287228362,0.000323472354632038,0.0055332601602004,1.02269562280589e-05,"ruwikiquote","Wikiquote"
"ruwikisource",0.474142640483812,0.00181904365140541,0.000264185533481773,4.27746641452537e-05,1.29516131590927e-05,1.44032782151434e-05,1.46054174200425e-07,0.52340473823483,0.000299071385586775,4.51011908587111e-08,"ruwikisource","Wikisource"
"ruwikivoyage",0.448837916766891,0.170420722656734,0.0467491693004129,0.000856874205482665,0.017850370196912,0.0135120029677422,0.301671107003945,1.78161465725823e-05,8.39416585666969e-05,7.90967402453133e-08,"ruwikivoyage","Wikivoyage"
"rwwiki",0.629388202898736,0.148659180358381,0.208214926121674,0.000137408015186257,0.0125782736974919,7.83365211623972e-05,0.000431454407142381,7.01531215767029e-05,0.000438916328931019,3.14852971892927e-06,"rwwiki","Wikipedia"
"sahwiki",0.823208029834567,0.0742768622781683,0.0637618608437371,0.000145578935002285,0.00550358886432075,0.0283547728914311,0.00454456062795557,4.28388639276169e-05,0.000146192032574469,1.57148283155394e-05,"sahwiki","Wikipedia"
"sawiki",0.823325392981088,0.0768809570878741,0.0895610132255259,0.000454583293063137,0.00658846408626764,2.29295417900678e-06,0.00262334178191166,3.29345489137132e-05,0.000529179102845004,1.84093833208351e-06,"sawiki","Wikipedia"
"scnwiki",0.911095622913362,0.0163076769132999,0.0348500372597937,0.0312001250062702,0.00228963667316313,0.000555457746621719,0.000103798811030914,0.000283203944520841,0.00331414742467784,2.93307260221488e-07,"scnwiki","Wikipedia"
"scowiki",0.858485190735966,0.00137042075520464,0.00923384945086085,0.0983554508615062,0.00271231032555234,0.0266464805786859,0.000484484170501033,0.00072739486487434,0.00195547858512619,2.89396717224141e-05,"scowiki","Wikipedia"
"scwiki",0.899725005934945,0.046734986299373,0.0431630493869488,0.00945986457263285,0.000476593890898525,9.04946389453822e-05,0.000105441115141883,3.95825013665389e-05,0.000204609165807469,3.72493940151882e-07,"scwiki","Wikipedia"
"sdwiki",0.645705739503958,0.145585085885297,0.17720518944554,0.000688602993169332,0.0285448956335154,0.000522093348828311,0.000747135576977798,0.00023181576881732,0.000648398880345954,0.000121042963551199,"sdwiki","Wikipedia"
"sewiki",0.685889295324071,0.0190151873605696,0.0633869399940783,0.226790257406427,0.00275171600781156,5.23652256506988e-05,0.000177741812432522,0.00179460134793142,0.000141263536924681,6.31984103224484e-07,"sewiki","Wikipedia"
"sgwiki",0.492446777475997,0.164769148209428,0.338990809600323,0.000393639335616518,0.00132178118993174,0.000372149680316344,0.000767585218387128,0.000181303051092515,0.000748974004569509,7.83223433758959e-06,"sgwiki","Wikipedia"
"shwiki",0.816320338560548,0.0613926987887,0.00458619785058515,0.0800829444126328,0.00688645081144362,0.0200715653817297,0.0056476843642552,0.00197420155086054,0.00303779590743814,1.22371806989436e-07,"shwiki","Wikipedia"
"simplewiki",0.872309665207585,0.000470560538275218,0.010289309420573,0.0810678518755646,0.00238885380096539,0.0182084112529471,0.00402168591755231,0.00472534755654574,0.00651818437968992,1.30050301425784e-07,"simplewiki","Wikipedia"
"simplewikiquote",0.000216919739696859,0.000216919739696567,0.000216919739696314,0.998047722342731,0.000216919739696668,0.000216919739696313,0.000216919739696317,0.000216919739696692,0.000216919739696392,0.000216919739696314,"simplewikiquote","Wikiquote"
"siwiki",0.69909597469568,0.13756749420255,0.1352567435229,0.00381094358782621,0.0116422130201915,0.00316664052742738,0.000361609696527802,0.00010072917006029,0.00899668246001836,9.69116818580047e-07,"siwiki","Wikipedia"
"skwiki",0.745466054489342,0.000814943277314852,0.00962045548552472,0.241842799491903,0.000324954730794355,0.000156095182892243,6.95070708871664e-06,0.000384414414331135,0.00138327064352966,6.15772798607764e-08,"skwiki","Wikipedia"
"skwikiquote",0.517546719709933,0.430855827111066,0.00600557945503399,0.00460591983479994,0.00318181981671783,0.0286663782826459,0.00293423764358793,0.0008382172466814,0.00532813308664371,3.7167812890012e-05,"skwikiquote","Wikiquote"
"slwiki",0.0342582731129827,0.0373560994177065,0.000622134627751347,1.33802890751242e-05,0.927097492119954,1.31879062864234e-08,7.54931544274792e-09,9.35266529243022e-07,0.000651660831023537,3.59775540879335e-09,"slwiki","Wikipedia"
